listing_id,id,date,reviewer_id,reviewer_name,comments,langs,dict_proportion
34825,20419706,2014-09-29,1294511,Tim,Michael was great. He made us feel really welcome when we got there and gave us a lot of recommendations. It was a great deal for a great location. Thanks so much!,en,0.045454545454545456
34825,20598977,2014-10-02,17309129,Agnelo,Michael was a great host who helped us with all our questions as well as provided recommendations on where to eat. He went the extra mile to ensure we were taken care of .,en,0.049079754601226995
34825,21155297,2014-10-12,15649728,Renald,"I can recommend Michael and his room to anyone looking for a clean and quiet place situated in half an hour's walk from many of London's attractions (including British Museum, Covent garden and others). The room is in 5 minutes to Russel Square Underground station and the station belongs to the straight line to Heathrow airport. Michael is a friendly person willing to help guests in navigating and other topics. Сomfort is fully consistent with the description and price.",en,0.06100217864923747
34825,21450104,2014-10-17,22187042,Luka,"Even though I only stayed for one night, staying with Michael was great. I would highly recommend!",en,0.0
34825,21623789,2014-10-20,3748599,Cyrine,"I felt at home in this clean and perfectly located flat. The bed was very comfortable (I had some trouble waking up ^^ ), and the room bigger than shown in the picture. 

The location is perfect : you can go to Covent Garden, Soho and St Pancras on foot, and you are 5 minutes walk from the Piccadilly Line. So everything is much easier. I only stayed 3 days but thanks to this perfect location, I had the opportunity to go to many places. I highly recommend this place !

However, I think that my best souvenir of this Airbnb experience is Michael. He is such a nice and funny host, discrete and always ready to help. I'm sorry I did not have the chance to say goodbye but I definitely will come back. Thank you very much Michael !",en,0.049786628733997154
34825,21968099,2014-10-27,1280711,Emmanuelle,"Michael available for us, and very flexible (we droped our bags in the morning and leave them all day long before taking the train).
Very convenient from Saint Pancras (15 minutes walk).",en,0.056818181818181816
34825,22211031,2014-11-01,10120709,Lui,"I stayed at Michael's place for four nights and can highly recommend him as a host and the location for an affordable stay in central London. The room is a lot bigger than one might expect from the photo, simple but it has everything you need. The location is ideal and within short walking distance to Kings' Cross and Russell Square, and another few minutes to Oxford Street. And for such a central location not overly noisy at night time. It's also safe enough for a woman to walk around on her own (I did so at 23.30 o'clock). 

Michael is the friendliest host you can imagine, welcoming, makes you feel at ease, gives hints and tips for pretty much everything, discusses ""rules"" and expectations open from the beginning (and they were all along my own expectations, so it worked really well). He was very generous at letting me drop off my bags early and leaving them longer so I didn't have to lug them around. 

The apartment is older but clean and tidy, and there is alway plenty of tea in the house for a good old cuppa.",en,0.04703476482617587
34825,22514117,2014-11-08,7676,Virginie,"Michael was a great host. The room was spacious, tidy and clean. Bread, a 'bar' of cereals and other stuff were available for breakfast. The place is very convenient for whom arrives in London with Eurostar.
",en,0.061224489795918366
34825,22672723,2014-11-11,20713859,Tobias,Thank you very much. It was a pleasant stay. Would love to come back. :-) ,en,0.0
34825,23348726,2014-11-29,145509,Ash,"Michael was an incredible host and I am extremely grateful for having stayed in his home during my trip to London. He was there to greet me when I got into town and was good about helping me with everything from just getting the bags up the stairs (I was exhausted!) and getting settled in. He was kind enough to share his tips about the best places to visit and even the best route for doing the tour around town so as to maximize the number of things I could see in my time there. 

The room was quite large and very relaxed. The bed was especially comfortable and his home is on a side street so it was fairly quiet (I value my sleep! - especially with jet lag in place).  His place is only a block or two from the nearest metro (which has a 24 hour quik-e-mart in front for a cheap sandwich or simple groceries if you want to save money and not eat at restaurants for every meal). 

Overall, definitely a great host and he and I had lots to talk about when I was there. He seems genuinely interested in making new friends around the world and I suspect this is one of the main reasons he hosts people in his home. If you are looking for a kind hearted person to welcome you when you are visiting London, Michael's definitely the man. I would strongly recommend staying with him....you won't regret it. ",en,0.05693664795509222
34825,25859994,2015-01-27,21349004,Louise,"We had a really Nice Time at Michael's place! The appartment was REALLY well located and Michael is really nice, very flexible and funny. 

However the appartment itself was not that good, very cold, not very pretty and the shower was really unfunctionnal. 

I recommand this appartment for people who just want to hâve fun but not for cosy lovers for example. ",en,0.037900874635568516
34825,27503215,2015-03-06,16674174,Flora,"I spent some days by Michael and it was awesome. He is a very friendly and funny guy. He gave me helpful advices for my time in London.
His flat is great. The room has everything what you need and the transport connection is perfect. 
I loved the time there and I would choose michael's apartment again.
",en,0.05517241379310345
34825,27880177,2015-03-14,27087126,Subhankar,"Michael is an absolute brilliant host. The room was as described and as shown in the pictures - spacious and good. The neighborhood was also pretty good, peaceful and most of all safe. The location was very easy to get to as well. Overall I had an amazing stay. Thanks Michael !",en,0.045627376425855515
34825,30161784,2015-04-18,30604734,Brad,"Michael was a wonderful host and our room was bigger than the picture and was a great night sleep.  The shower was great and the location is hard to beat.  Would definitely stay with Michael again if we are in London.  

Cheers!",en,0.037383177570093455
34825,30898833,2015-04-28,30433901,Frans,"In the week of my arrival I had emailed with Michael and he made a good impression. 

Michael respected our privacy: we only saw him when we arrived and when we left.

The location was great, only 50 meter from the Charles Dickens museum and a 5 min walk to the nearest tube and trainstation.

The flat was clean, but not as nice as we had hoped. It was a bit old.",en,0.06340057636887608
34825,30966254,2015-04-29,1434355,Fiona,"Michael was simply one of the best hosts I have ever stayed with- friendly, funny and always ready to help! The room is very big, the flat has all the amenities you'll need and the location is pretty much unbeatable (walking distance to King's Cross, Russell Square and the City). Thanks again for a perfect stay- I'll definitely be back! :)",en,0.05625
34825,31065471,2015-05-01,31172425,Peng,"Michael is a friendly guy. He waited until midnight for us to arrive from the airport and helped us with quite heavy luggage of ours.

The location is fantastic with easy access to tube stations and major attractions. The flat room was not large but enough for two of us to stay for a couple of days.",en,0.059027777777777776
34825,31598817,2015-05-07,27991965,Anna,Michael is a great host and very nice and helpful.  He helped us to carry two big luggages. We had problem with mobile SIM card that bought from vending machine and he helped us to call the company to claim the money back. Greatly appreciated. Check in and out was also very flexible. Great location near tubes and many restaurants and supermarkets. ,en,0.056716417910447764
34825,33381684,2015-05-27,17775803,Anna,"Had a wonderful stay. Michael was very welcoming. Location was safe, in a great area and near public transportation.",en,0.06363636363636363
34825,34985392,2015-06-14,29177875,Anna Júlia,"Michael is a really good host, he is very friendly, helped us with everything and tried to solve every kind of problems we had. The room is comfortable enough for 4 people. The breakfast was simple but tasty, there was bread, jams, butter, milk and coffe. He made us feel really comfortable at his house and we laughed a lot. The location is very good. I strongly recommend!    ",en,0.05056179775280899
34825,35617092,2015-06-20,31937392,Anrui,Michael is a very nice person. He gave us a lot of brilliant ideas for travelling around London. The location of the apartment is great! It is not far from the King Cross  and it is near the bus stops and metro stations. Overall it is a great experience in London!,en,0.07086614173228346
34825,38420731,2015-07-15,24526903,Xianda,Very nice experience. Mike was very helpful and friendly! Good location and advice. Definitely recommend,en,0.05
34825,42337340,2015-08-12,34769699,Imelda,"Michael is a friendly, warm and helpful host with great suggestions to enjoy attractions in London. The house is in good location, easy to reach almost all 'must do' attractions. Definitely recommended house and host. Thanks a lot Michael!",en,0.05263157894736842
34825,44256552,2015-08-24,29344557,Dong-Hyun(Derek),He gave us warm welcome. Even I suddenly book his house. He was really kind and give us many information for trip in London. Do not hesitate his accommodation.,en,0.07236842105263158
34825,44737994,2015-08-28,37333761,João Gabriel,"Michael is a fantastic host. The room is absolutely clean, and spacious, and very comfy. The table in the room is very useful and the location is excellent, very close to the British Library and the British Museum. I totally recommend! 

",en,0.06140350877192982
34825,45727841,2015-09-05,5941809,Blair,"Michael was very pleasant and communicative, and arranging the stay was very easy. The room and bathroom were clean and very nice for a short stay in London.  There were 4 of us and we,surprisingly, didn't have issues with space since we were rarely in the flat (and the ceilings are quite tall so you don't feel overly clausterphobic). We would happily stay there again for that price and the proximity to Kings Cross. ",en,0.032418952618453865
34825,48100006,2015-09-23,35418329,Thomas,"michael is very friendly, helpfully and kind. many thanks",en,0.07272727272727272
34825,48357560,2015-09-25,23996068,Aurélien,"Michael is a amazing host, he treated us very well during my 5 days stay . Michael makes me feel at home.

The central location makes it easy to get around. I found many pubs and cafés at couple of minutes away.

The room is tiny tidy: I had great nights! 

",en,0.058577405857740586
34825,49557291,2015-10-04,23759566,Yi Pei,"I had really good time with Michael. The room is so clean and tidy, the location is perfect. really convenient.
I would like to choose the room  again next time, if it's available.  :)

",en,0.05813953488372093
34825,50207216,2015-10-10,11266725,Gabriela,"My stay in Michael House was very nice. Mcihael is a very nice guy, and he offered me all the information needed to stay at his place. I recommended him as a host for friends visiting London.",en,0.05434782608695652
34825,54465639,2015-11-20,37450166,Ming Sheen,"Mike is an extremely friendly person and i had a great stay in his apartment. The room is as shown in the pictures. A big comfortable double bed, an extremely comfortable sofa which i imagine would serve extremely well as a sofa bed if your party size is big. The location is great as well. The apartment is extremely convenient and is located a few minutes walk from 3 different tube lines. Mike was very kind to suggest some places i can visit during my time in London and would recommend the best route to get to places i want. An excellent stay!",en,0.05827067669172932
34825,61596223,2016-02-06,1592698,Lani,"I was out attending work meetings most of the time so didn't have much chance to chat with him but when I did he was super friendly and helpful. Great location, not far from the tube and only one train from Heathrow. ",en,0.07177033492822966
34825,64924924,2016-03-09,35725419,Annie,"Michael is great host. I booked the room quite lately and he was away at the time. He organized everything. He had someone to open the door the first day i arrived and who took care of me. He also wrote to me to see whether everything was fine. It is very nice to speak with Michael too. He is willing to make his guest feeling at home and he is also very helpful.
The room is cozy and calm. The area is nice. Public transportations are easy to catch and the British Museum is close too.
I had a nice stay in Michael's flat and would definitively recommend it. Thank you for everything.",en,0.056239015817223195
34825,67661106,2016-03-30,61050196,梦圆,"Michael is a very nice and friendly landlord, and the house location is great,maybe 5min walk to tube station and 10mins walk to Kings' cross station.",en,0.07586206896551724
34825,70892804,2016-04-21,49507947,Thomas,"Michael was immensely welcoming and helpful, he went beyond the call of duty to be helpful in fact.  His place is perfectly located for easy travel all around and very clean.  I highly recommend a stay.",en,0.05128205128205128
34825,74811100,2016-05-16,13992082,Celine,"My friend and I stayed at Michael's fr 3 days. It was one of my best airbnb experience. Michael is great host, really nice and fun. He also gave us some advice about visits, bars and restaurants. The apartment is also in very nice neighborhood and only 15 minutes walk from King's Cross. We will  come back !",en,0.041666666666666664
34825,77877684,2016-06-04,21390331,Greta,"The apartment is located in a calm but central area. A tube station and a 24h supermarket are nearby (5-10 min walk). It is easy to reach London’s most important sights and if there is a rainy day British Museum is not far away from Michael’s place (10 min walk as well). The room is just as shown on the pictures and I felt comfortable during my stay. 
Michael is a great host. He is a nice, easy-going guy and was always there to help me when there were any questions. 
I would recommend a stay!",en,0.06947368421052631
34825,79243052,2016-06-12,75422892,Nick,Michael was a very friendly and accommodating host. He provided me with some local pub recommendations for watching the football match as well as sightseeing recommendations for the next day. The place was clean and quiet and close to both Russell Square (~ 5 minute walk) and King's Cross (~10 minute walk) for the Underground. I would definitely recommend this place!,en,0.07122507122507123
34825,82046488,2016-06-26,5842692,Francesca,"Michael was a simply perfect owner, friendly and careful at the same time, and very helpful in giving all the information useful for the journey. The neighborhood is lovely, good location, very central and quiet, but just a step away from everything.
I highly recommend this option for accommodation.",en,0.058419243986254296
34825,83130515,2016-07-01,12268670,Alessia,"Fantastic room (house) very well located, central and well connected with public transport. safe and quiet area with supermarket and restaurant very close. an efficent wifi. very clean. Michael is very friendly and helpful. we absolutely  reccomend :-) if we will be back in london we wish to stay here again",en,0.060810810810810814
34825,93526972,2016-08-13,10805606,Eunice,"Michael was very welcoming and made really good recommendations about which very affordable and good restaurants to try out, which we did!  Just be gentle with everything within the house and it will be an enjoyable stay~",en,0.028037383177570093
34825,98515311,2016-08-31,14341720,Arjun,"Mike is a wonderful host and he is very helpful. The apartment is extremely well located and close to my college campus, which was perfect for me as I need a place to stay before I could move to my place. The room is bright because of the tall windows, which I really loved. I would definitely recommend his place!",en,0.04918032786885246
34825,103968870,2016-09-25,31692370,Carole,"Michael was extremely welcoming and always willing to help with anything I may have needed! The location of his flat was fantastic, only a few minutes walk to the tube station and close to a lot of food, parks, and tourist attractions. The room was exactly as pictured and very comfortable. I would highly recommend a stay at Michael's place!!",en,0.0705521472392638
34825,104093220,2016-09-25,15025333,Felisa,"I had booked this place for my partner whilst he was on a course in London and here is his review

Michael was a really nice guy, good communication..met me at the appointed time, made me feel very welcome.. i had not actually stayed in someones flat before so was a bit apprehensive about it but Michael is just really easy to get on with so we had a great chat and even went for a beer and bite to eat.. definitely not what i was expecting! not sure if it was mentioned in the ad or not but breakfast was essentially 'help yourself to what ever you want'.. big selection of cereals and fridge full of food. so all in all great experience and would recommend to anyone!",en,0.02631578947368421
34825,104390585,2016-09-26,95889539,Dmitrijs,"Michael is a great host and person, very friendly and approachable, and helped me out a huge deal with everything.  The apartment is very clean and quiet, in an amazing central location.  If you want to have a pleasant and friendly place to go back to and relax after a long day, look no further!",en,0.041811846689895474
34825,107015207,2016-10-09,12857619,Rosie,"Michael was a great host and made us feel very welcome when we arrived. The apartment was very clean and in a fantastic location, so we could walk everywhere rather than taking the tube.",en,0.06666666666666667
34825,107937594,2016-10-13,48341858,Nathan,"Great spacious room on the 1st floor of period building. Michael is very friendly and showed me around the flat and we chatted about work etc.
Would stay here again.",en,0.06172839506172839
34825,145216120,2017-04-17,46622768,Kelly,"Michael is a great host! He's really kind and we had a good laugh. The room itself is basic, but with the good beds, a bathroom and a fridge that we could use, it had everything we needed. The location is good. There is a subway station within a 5 minute walk and a bus stop just around the corner. Furhermore, there is also a bicycle rental service (with credit card) around the corner. As Dutch people, we can really advise you to do so. It's a fun way to experience London. In all, we had a great stay at Michael's place",en,0.06012024048096192
34825,147985292,2017-04-29,123758638,Eve,"The apartment was exactly as the pictures on AIRBNB. Michael is a great host and he always tried to help us. The communication with him was perfect. Also, the location is REALLY good. We were able to walk to almost any places we visit (Camden market, BigBen, tower bridge, buckingham palace, Piccadilly circus and many others attractions). 
Thanks Michael to make our stay in London amazing!

Eve, Patricia & Chloe ",en,0.046153846153846156
34825,150606080,2017-05-08,72638113,Al-Qutite,"Michael is great host, all what i can say is that Michael profile 100% reflects reality. 
I highly recommend his place.",en,0.017543859649122806
34825,152238811,2017-05-15,127512146,Fardowsa,Michael was an amazing host and the apartment was clean and very central. The room looked bigger than the picture and it was very tidy and clean. Both of the beds were very comfortable and the apartment was suited in a calm area. Michael welcomed us and made us feel comfortable. He gave us advice and directions to attractions. I would gladly recommend Michael to anyone visiting London! ,en,0.06182795698924731
34825,154413289,2017-05-24,99168719,Joel,"Great place close to public transit and walkable to town; neighbourhood was nice, quiet and safe. Michael is a fantastic host and woke up early (6am) just to check us in! Would definitely recommend. ",en,0.05291005291005291
34825,163056525,2017-06-23,5002141,Sarah Beth,"Michael was a great host, and his room fit the bill perfectly for our trip. He was generous with advice about London and the public transit system, and he made sure we had all the necessary information about the bedroom/flat. We loved how easy it was to walk into other parts of London from his place, and we felt safe doing so, even after dark. The beds are both super comfortable, too!

The water pressure in the shower wasn't exactly the strongest I've ever experienced, but that's par for the course for many older buildings -- I only mention it because if, for example, you have long, thick hair like I do, it's just a thing to keep in mind. That said, it was a wonderful stay, and I'd definitely recommend staying at his place!",en,0.054441260744985676
34825,170792956,2017-07-16,106094744,Ayrisa,"Michael is a very nice person,he gave us many advises,not only information of London but also some skills of life.Michael has a lot of patience and passion,even though we English is'n very well,he still chat with us and teach us many things.
Besides,we have many large baggage,Michael help us to take them up to 2F,it's no denying that Michael is a really kind person and very take care for us.

The bed is very comfortable and clean,the kitchen is have everything,we really have a good day at this flat,so if anyone want to stay in London,Michael is the most wonderful choose.",en,0.045372050816696916
34825,171723123,2017-07-18,133230835,Angela,Michael is a great host. He is friendly and helpful. His place is just 5 mins walk to Russell Square underground station. The location is convenient to most of the scenic spots within Zone 1-2.  Highly recommended for short stay.  ,en,0.06818181818181818
34825,193657373,2017-09-14,72659128,Devi,"Michael was a great and service oriented host when I stayed at his apartment. Since the check-in process, he welcomed and helped me with my heavy luggages. 

Plenty of breakfast was available in his kitchen. 
The bed was nice and comfort. The bathroom was also clean.

The apartment location is convenience, near to some Universities such as SOAS, UCL. It is also near to Russel Square, Kings Cross and Saint Pancras International station and easily you can find some good restaurants/cafes, supermarkets and stores nearby. 

It's highly recommended to stay at his apartment. 
Thank you Michael and till next trip:-)",en,0.05536332179930796
34825,195174486,2017-09-18,38736116,Gabriele,"Great location. The house is ok (not excellent: furniture and style of quite old London houses), and certainly clean. The host was kind enough.
Bella posizione. La casa è ok (non eccellente: mobili e stile delle vecchie case di Londra), ma certamente pulita. L'host era piuttosto gentile.",en,0.02952029520295203
34825,207133795,2017-10-28,24120612,Angela,"Room comfortable and quite big, the house is very clean (really appreciated it), the kitchen is a little bit small so it does not really encourage to cook if you need to.
Michael is very gentle and funny, super helpful and communicative, but at the same time not invasive and respectful of the guest's space.
The location is at walking distance from the heart of London and it is in a safe and nice neighborhood.  
I recommend it!",en,0.05783132530120482
34825,208829237,2017-11-03,35796125,Phil,Great location and price :-),en,0.04
34825,213846687,2017-11-23,50550478,Eliseo,This is the best value you can ever find in Central London. Michael is a great host and very helpful. The place is modest but very convenient from all the place of interests in London.,en,0.06111111111111111
34825,217892984,2017-12-10,159632648,Piotr,Wonderful place in the very center of London in quiet town district. Sex Pistols come from Camden! :) You can feel this unique atmosphere on every step.,en,0.0684931506849315
34825,225093096,2018-01-05,20102668,Paul,"The most strong recommend point is a location.
During the staying(3 weeks), even we have two kids, but we seldom took a tube or a bus.
To all excellent visiting point, we could reach by walk. (As you know central London lovely place and deserve to spend time by walking all day long)
GB Museum, Covent Garden, Regent-street, National gallery, many musical theaters... etc.
I am pretty sure that we luckily stay in Central London with this accommodation fee.

Michael has considered my family very carefully, sometimes we didn't recognize we were sharing the place with him, but when we need help as a local guide, then he kindly helped us with a great sense of humor.

The place is very cozy; if you want some entertainment types of equipment (e.g., TV), then you should bring some. For us, it has no problem; we just wanted a place for sleeping, eating, and using restroom including shower.

Definitely, recommend the place to you, and I will contact Michael when I revisit central London.

Paul",en,0.044633368756641874
34825,225741018,2018-01-07,114587637,John,Mike's place was perfect for my weekend trip to London. It is in walking distance of several bus stops and the tube. Mike was also very helpful in suggesting things to do and places to see while I was there.,en,0.05102040816326531
34825,230546663,2018-01-28,167770265,Kun,A very good host. Michael responded in a timely manner and offered very useful tips for me about this area. We also had good conversation about shared interest. I am also happy with the accommodation and would not hesitate to recommend this place to my friends.,en,0.058823529411764705
34825,233161922,2018-02-08,37545038,Changsheng,"super location. walking distance to the British Museum, Kings X, and Piccadilly Circus. So central. This location makes it easier for travellers in terms of in-city tranportation time and costs. Michael is helpful as he offers a range of tips about travelling around Londone and information about the local life.",en,0.05067567567567568
34825,238600423,2018-02-26,47123575,Omar,"Mike is a great host,  passionate about details and very very  helpful and welcoming. Highly recommend",en,0.030927835051546393
34825,239814384,2018-03-03,118654614,真,It is very pleasant and unforgettable to live in Michales airbinb,en,0.015384615384615385
34825,246423775,2018-03-25,27421553,Roelof,"Michael's place was just as advertised: comfortable, centrally located, and well taken care of. Michael himself was a wonderful host being easy going, and very welcoming. Recommended place to stay in London for everyone!",en,0.038461538461538464
34825,255353788,2018-04-20,22466684,David,Nice large room in good location. The rest of the house is pretty small as advertised. Michael is a very well-prepared host. Wifi not terribly fast.,en,0.06338028169014084
34825,258581298,2018-04-29,51647150,Cao,"Very good place in London, just near the British Museum and the Kings cross station, Micheal is very nice and give us many information of visit in London. It's a nice choice of airbnb in London.",en,0.043010752688172046
34825,266671976,2018-05-20,31498254,Francesco,"Michael's great host: kind, always available and talkative. After checkin out, he let us keep our luggage for an extra half day at his place.  
His apartment is just as shown on Airbnb, pretty small and basic, still it has all you need (breakfast included). Location is just great, walking distance to several attractions.",en,0.056291390728476824
34825,269995601,2018-05-28,175781669,Wei,"Michael is a very kind and thoughtful host. The house is near to the Rusell Square station. The bedroom linens and towels are clean.  Breaksaft is sufficed. It is value for budget travelers. Thanks again, Michael. Will come back again. David and family.",en,0.05416666666666667
34825,274068232,2018-06-08,94672853,Mike,Michael is a wonderful host. He is very responsive and knows the area very well. He is nice to chat with and will also give you your space no problem. The room is clean and spacious. Incredible value in a super location. Michael goes the extra mile to ensure a good stay and very much succeeds. Thanks again!,en,0.040268456375838924
34825,281668399,2018-06-25,71851151,Teodora,Perfect location. Michael is very nice and communicative.,en,0.03636363636363636
34825,285695233,2018-07-04,58254828,Methinee,"Michael is a very kind and helpful host. His hospitality is second to none. You will receive so many great tips and assistance promptly. Communication is clear and fast. 
The room is exactly the same in the photo! I strongly recommend the place if you want to explore London!",en,0.0599250936329588
34825,294064806,2018-07-21,21836367,Julianna,"Michael was a great host- responsive, friendly, and respectful. The location was fantastic! The room met our needs, and being able to unpack into the closet was a perk. ",en,0.06369426751592357
34825,297798542,2018-07-28,204070498,Y,"Michael was the best host I’ve met. I was traveling alone with no solid plans. Lucky for me, he was a pleasant and  caring host who knew everything I needed in town. He gave me a lot of tour tips, restaurant info, histories about towns, etc.
The location is also perfect for tourists. It’s safe, quiet, and clean town. There are bus stops, train station, tube station nearby on foot. Supermarkets, nice pubs, good restaurants were close. I enjoyed my days in Russel square. And I could walk to the city center. It was very convenient.  
The place was clean. He made it sure that it is clean everyday. There were multiple kinds of cereals that you could choose for a breakfast. Kitchen was well equipped with cookers. Hot water came out all day so that I could get rid of fatigues of the day.
I do recommend here if you ever visit London.",en,0.06615776081424936
34825,298491081,2018-07-29,204836178,Talieh,"Michael was a very great host.  He was very helpful and the place was far better than we expected. Also the location was awesome and we walked everywhere.
Thank you Michael",en,0.054878048780487805
34825,319809939,2018-09-07,25783187,Thomas,"Best host ever!!! Michael was always here to help and give advice. The room is large, cozy, clean and really bright. The emplacement is perfect, so central. Very rare... I would strongly recommend!",en,0.06557377049180328
34825,347935543,2018-11-12,22344192,Claire,"We had an excellent stay in Michael's flat - we arrived late after 11pm and Michael was kindly waiting for us and even took the time to have a chat with us and show us the amenities. The flat is extremely well located in a quiet area, we could walk everyday to the main touristic areas. The room is bright and clean, the bed is comfortable, Michael also provided a towel each and soap which was perfect. We were nicely surprised there was a small breakfast included in the price, we had our breakfasts outside though. Michael loves chatting but is also discreet. Perfect host. We appreciated he took the time to send us some local tips. Overall, thank you for a great stay !",en,0.05736434108527132
34825,350423693,2018-11-19,35531333,Ihssane,"Michael's place was spotless, with convenient ameneties and location and a very spacious room. The neighbordhood itself was quite calm in my opinion, and I really enjoyed walking around the area alone at all times of the day or night. Parks, shops, and different undergroud strations are also nearby. As for my stay, I very much appreciate the closet space and large window in the room, as well as the high ceilings. I was very comfortable and Michael himself was a very accomodating and kind host, with some great tips and especially great conversations. Thanks for being such a welcoming host, and for that delicious morning tea!",en,0.04983388704318937
34825,353969687,2018-11-30,122026796,Romain,"Michael was a great host. He was very nice, answered quickly and was always happy to have a chat! I was in London to work and I had sufficient privacy and independence in his quiet flat!",en,0.03932584269662921
34825,356422177,2018-12-08,37865656,Hami,"Michael was really helpful and kind.
And the location was great!
A room was ok, a bath room and a kitchen was pretty old. If you are particular about cleanliness, it would be a bit tough. 
If you want to stay cheap at nice location in London, I will recommend this apartment.

-Translate Japanese
ﾎｽﾄはとても優しく親切です｡
個人的な感想として､ｷｯﾁﾝやﾊﾞｽﾙｰﾑはなかなか古いので､潔癖症の方はﾀﾌな滞在になるかもしれません｡ﾛｹｰｼｮﾝはとても良いので､ﾛﾝﾄﾞﾝに安く滞在したい人にｵｽｽﾒです｡",en,0.03608247422680412
34825,359066761,2018-12-16,189908761,Delsa,"It was wonderful to be home at Michael’s place. Michael is a great and thoughtful host. He also helped us with getting the right directions. And if we would get back in London, we would still choose to stay at Michael’s place.",en,0.045871559633027525
34825,359896352,2018-12-18,149577458,Riad,"Pretty nice place, very cosy. The location is excellent, it is close to all main places of interest of London. The location justifies the price for sure :)",en,0.06756756756756757
34825,419106622,2019-03-03,27206436,Júlia,"Michael was an amazing host. Very attentive, always giving us good touristic tips.
From the first moment we started messaging he was always very nice and comprehensive about our arrival schedules.
When we checked in, the place was sparkling clean, the room is super spacious and comfortable. Plus, it is a very good location to stay, very easy access to public transportation.
Thank you Michael! You are an incredible host!",en,0.056790123456790124
34825,431562320,2019-04-01,239323433,Francisco,"It was a really good place! It was great! Michael is a really kind person, with a lot of tips of London! And always answer everything. 
All it was like in description and comments.
100% recomended! :)",en,0.03260869565217391
34825,433353129,2019-04-06,142449207,Remi,We so much enjoyed our stay in Michael’s place. He is really friendly and helpful. And the location is good and convenient.,en,0.058333333333333334
34825,434664960,2019-04-08,148559609,Justine,"The apartment was really well-situated (5-min walk from the underline and around 20 min from the city center). The neighborhood as well as the room were quiet.
Michael was a great host, very welcoming and gave us substantial tips to plan our activities and visit.",en,0.08097165991902834
34825,449352502,2019-05-06,256470148,Lina,Great host! Very nice and helpful. Location close to buses that takes you to Oxford St. in minutes which was my priority.,en,0.044642857142857144
34825,466546785,2019-06-09,26047305,Lori,"Michael is super responsive to enquiries and very clearly lays out what is offered and expected. He is also a great host, happy to chat, and willing to offer suggestions of things to do and places to visit. His place is extremely convenient for getting around London. Having breakfast foods available is a great bonus too. Would definitely stay here again.",en,0.04093567251461988
34825,468428550,2019-06-12,209626222,晓菲,"Michael is a fantastic host, he respects our privacy and offers his advises whenever there is a need. He even helped us to move our heavy luggage to his apartment. The location of his apartment is also superb, 20 mins walk from kings cross station, 10 mins walk to the tube, and there are many bus stations around.",en,0.09
34825,483219303,2019-07-07,9208402,Dalton,"A+. So nice and very friendly. Great guy. 
Thanks again Michael",en,0.017241379310344827
34825,527274255,2019-09-10,80915623,Shannon,"I had a great time here! Michael'sflat was centrally located and easy to get downtown to Buckingham Palace, Burough Market or out to Soho and Oxford Street.  His flat is small but comfortable. Michael was super friendly, kind and helpful. It is a shared flat with him and he's a quiet and clean fellow. Really a great experience. I would stay here again!",en,0.06784660766961652
36299,126573,2010-10-25,238713,Ray,This is a very nice house in a very nice neighborhood.  The five of us had an enjoyable weekend.  Kew Gardens is a bit out of town but no trouble to get to on the Underground.,en,0.05357142857142857
36299,218177,2011-04-05,427486,James,"Lovely house, great location with convinient transport links.

Host provided us with some food and drink upon arrival and was very friendly, helpful and overall a joy to deal with.

Will definitely use again.",en,0.03535353535353535
36299,231819,2011-04-19,443197,Jennifer,"This is a wonderful location. This house is in a lovely neighborhood, has a nearby train station,grocery stores,tow path along the Thames and is within walking distance to Kew Botanical Gardens. Geert was very helpful and made himself available to answer any questions we had regarding our trip. We highly recommend! ",en,0.06557377049180328
36299,349094,2011-07-03,445777,Edwige,"We had a wonderful stay.  Geert was really nice and always available via email for any question we had.  We were ideally located with easy access to the Tube.  We loved the little ""village"" around the train station and enjoyed having breakfast outside in the garden!  The house was impeccable.  We definitely recommend it.",en,0.06514657980456026
36299,360214,2011-07-08,590605,Bodil,"We were delighted with the house that Geert provided. Everything was very clean and the house was fully equipped. The beds were excellent and apart from the airplanes on their way to the airport it is a very quiet location. The proximity to the tube, buses, restaurants and shopping centre was perfect. We did not get a chance to meet with Geert but he stayed in touch throughout and we never felt abandoned. It is a perfect location for those who want to visit London but still get a ""real feel"" for the city and how people live there",en,0.06177606177606178
36299,480574,2011-08-28,573127,Ursula,"Definetely the best place to stay in London, especially if you love Kew Gardens as I do ! Going to the city is no problem, and after a long day of sightseeing relax in this nice neighbourhood. Great for running along the Thames!",en,0.04072398190045249
36299,831005,2012-01-03,635825,Panos,"We had an ideal stay at Geert's house. It is well located, outside the bustle of central London but only 5 minutes walk from the underground. The house is spacious, more than enough for us (a family of four). Geert was perfectly responsive; although we did not meet, everything was laid out for us in advance, and we never felt at a loss. Very organised and clean, a very pleasant experience.",en,0.05093833780160858
